open_time,open,high,low,close
2026-06-24T11:55:00+00:00,344.56,344.86,343.49,344.19
2026-06-24T12:00:00+00:00,344.19,345.7,343.8,345.05
2026-06-24T12:05:00+00:00,345.05,346.48,345.05,345.74
2026-06-24T12:10:00+00:00,345.74,346.52,345.35,346.12
2026-06-24T12:15:00+00:00,346.29,348.11,345.99,348.04
2026-06-24T12:20:00+00:00,348.02,348.45,346.81,348.14
2026-06-24T12:25:00+00:00,348.17,348.57,346.87,347.39
2026-06-24T12:30:00+00:00,347.39,347.58,345.42,345.74
2026-06-24T12:35:00+00:00,345.74,346.04,344.9,345.59
2026-06-24T12:40:00+00:00,345.53,346.0,344.86,345.79
2026-06-24T12:45:00+00:00,346.08,346.83,345.44,345.75
2026-06-24T12:50:00+00:00,345.75,347.7,345.38,347.47
2026-06-24T12:55:00+00:00,347.52,349.49,347.52,349.41
2026-06-24T13:00:00+00:00,349.41,349.48,347.54,347.72
2026-06-24T13:05:00+00:00,347.91,348.7,347.45,348.18
2026-06-24T13:10:00+00:00,347.93,348.25,347.07,347.07
2026-06-24T13:15:00+00:00,347.07,347.07,345.38,345.6
2026-06-24T13:20:00+00:00,345.69,347.13,345.5,346.79
2026-06-24T13:25:00+00:00,346.77,347.06,344.66,345.62
2026-06-24T13:30:00+00:00,345.65,346.37,345.12,345.15
2026-06-24T13:35:00+00:00,345.15,345.85,344.7,345.73
2026-06-24T13:40:00+00:00,345.7,346.19,344.71,345.85
2026-06-24T13:45:00+00:00,345.78,346.07,344.94,345.27
2026-06-24T13:50:00+00:00,345.27,345.46,344.17,344.87
2026-06-24T13:55:00+00:00,344.87,345.34,344.24,345.06
2026-06-24T14:00:00+00:00,345.06,345.29,343.45,344.05
2026-06-24T14:05:00+00:00,344.05,344.82,343.56,344.56
2026-06-24T14:10:00+00:00,344.56,345.76,344.28,345.02
2026-06-24T14:15:00+00:00,345.02,345.94,344.76,345.94
2026-06-24T14:20:00+00:00,345.94,346.68,345.88,346.07
2026-06-24T14:25:00+00:00,346.31,347.69,346.31,347.31
2026-06-24T14:30:00+00:00,347.31,350.2,347.31,350.1
2026-06-24T14:35:00+00:00,350.1,350.84,349.92,350.75
2026-06-24T14:40:00+00:00,350.75,351.62,350.26,350.26
2026-06-24T14:45:00+00:00,350.26,350.47,349.6,350.4
2026-06-24T14:50:00+00:00,350.55,350.78,348.68,348.7
2026-06-24T14:55:00+00:00,348.74,350.28,348.51,350.06
2026-06-24T15:00:00+00:00,350.25,351.19,349.94,350.25
2026-06-24T15:05:00+00:00,350.25,351.36,349.57,351.36
2026-06-24T15:10:00+00:00,351.44,352.96,351.33,352.89
2026-06-24T15:15:00+00:00,352.89,353.3,351.32,352.25
2026-06-24T15:20:00+00:00,352.39,352.83,351.74,352.18
