open_time,open,high,low,close
2026-03-26 02:00:00+00:00,852437.11,853910.11,852003.6,852435.51
2026-03-26 02:15:00+00:00,852408.26,854266.76,851925.67,854233.61
2026-03-26 02:30:00+00:00,854228.76,854637.52,853137.17,854204.6
2026-03-26 02:45:00+00:00,854173.81,854205.06,852233.56,852267.14
2026-03-26 03:00:00+00:00,852263.35,853075.54,851434.5,853075.54
2026-03-26 03:15:00+00:00,853030.29,854979.04,853030.29,853933.94
2026-03-26 03:30:00+00:00,853943.03,855194.5,853546.25,855194.5
2026-03-26 03:45:00+00:00,855185.68,856337.46,854884.92,855891.76
2026-03-26 04:00:00+00:00,855849.52,856249.86,853301.31,853823.23
2026-03-26 04:15:00+00:00,853856.53,855379.35,853582.64,855330.18
2026-03-26 04:30:00+00:00,855244.15,856158.17,854971.13,856010.06
2026-03-26 04:45:00+00:00,855970.51,856393.15,855477.04,856096.77
2026-03-26 05:00:00+00:00,856072.76,856288.71,854317.75,854364.49
2026-03-26 05:15:00+00:00,854361.25,856250.54,854304.49,856014.76
2026-03-26 05:30:00+00:00,856028.69,856214.74,852605.44,853073.64
2026-03-26 05:45:00+00:00,853014.38,853651.33,852248.5,852747.61
2026-03-26 06:00:00+00:00,852746.84,854117.74,852366.99,853672.06
2026-03-26 06:15:00+00:00,853731.83,856680.38,853493.01,856511.27
2026-03-26 06:30:00+00:00,856531.95,857314.07,855718.45,856132.86
2026-03-26 06:45:00+00:00,856114.22,856324.4,855139.21,855384.32
2026-03-26 07:00:00+00:00,855409.65,856911.42,854536.19,856768.05
2026-03-26 07:15:00+00:00,856815.4,857975.59,856601.66,857608.71
2026-03-26 07:30:00+00:00,857627.7,857655.78,856638.9,856938.08
2026-03-26 07:45:00+00:00,856891.37,857025.98,855378.62,856349.21
2026-03-26 08:00:00+00:00,856360.73,857708.03,856333.48,856395.07
2026-03-26 08:15:00+00:00,856360.54,856360.54,854379.18,854721.56
2026-03-26 08:30:00+00:00,854725.66,855367.2,853382.41,853487.38
2026-03-26 08:45:00+00:00,853524.12,855491.82,853397.5,854121.41
2026-03-26 09:00:00+00:00,854124.78,856921.14,854054.91,856843.43
2026-03-26 09:15:00+00:00,856801.38,857058.1,855607.47,856382.1
2026-03-26 09:30:00+00:00,856342.2,857764.17,856286.72,856319.66
2026-03-26 09:45:00+00:00,856326.1,857633.97,856062.52,857099.48
2026-03-26 10:00:00+00:00,857062.42,859304.53,857028.67,859196.82
2026-03-26 10:15:00+00:00,859159.81,859500.15,857590.71,858474.43
2026-03-26 10:30:00+00:00,858538.71,858589.15,856547.24,857198.76
2026-03-26 10:45:00+00:00,857260.85,859859.58,857260.85,859812.31
2026-03-26 11:00:00+00:00,859807.88,861132.77,858535.64,859529.96
2026-03-26 11:15:00+00:00,859560.85,859987.28,858340.57,858625.24
2026-03-26 11:30:00+00:00,858628.28,858875.1,857464.99,857464.99
2026-03-26 11:45:00+00:00,857490.97,859561.15,857347.88,859007.95
2026-03-26 12:00:00+00:00,858907.66,861042.6,858823.03,860570.54
2026-03-26 12:15:00+00:00,860544.55,861016.69,859204.81,859542.44
2026-03-26 12:30:00+00:00,859525.58,860558.17,858129.66,859904.78
2026-03-26 12:45:00+00:00,859945.6,860924.82,859925.67,860359.2
2026-03-26 13:00:00+00:00,860309.77,860601.49,858779.54,858827.96
2026-03-26 13:15:00+00:00,858853.53,859204.54,856957.64,857151.87
2026-03-26 13:30:00+00:00,857128.13,857128.69,855256.29,855486.85
2026-03-26 13:45:00+00:00,855496.0,855534.41,854031.86,854932.55
2026-03-26 14:00:00+00:00,854946.5,855317.34,853679.83,854503.37
2026-03-26 14:15:00+00:00,854484.21,855598.24,853636.62,855370.35
2026-03-26 14:30:00+00:00,855355.36,855524.4,852984.49,853071.28
2026-03-26 14:45:00+00:00,853045.91,853189.66,850439.25,850976.65
2026-03-26 15:00:00+00:00,850994.59,851915.14,850279.86,851305.21
2026-03-26 15:15:00+00:00,851249.49,853162.93,850901.67,852602.21
2026-03-26 15:30:00+00:00,852607.03,852760.05,849316.18,849390.83
2026-03-26 15:45:00+00:00,849356.41,849718.4,848369.81,848888.95
2026-03-26 16:00:00+00:00,848877.19,848877.19,846984.61,847083.24
2026-03-26 16:15:00+00:00,846995.62,847177.2,845452.88,846530.31
2026-03-26 16:30:00+00:00,846535.54,846974.33,845374.26,846195.36
2026-03-26 16:45:00+00:00,846152.14,847066.85,845615.56,846008.13
2026-03-26 17:00:00+00:00,846048.76,846407.17,845358.9,845669.58
2026-03-26 17:15:00+00:00,845627.42,846056.21,844452.84,845721.81
2026-03-26 17:30:00+00:00,845749.63,846311.26,844637.07,844686.5
2026-03-26 17:45:00+00:00,844702.98,845099.83,843359.58,843535.14
2026-03-26 18:00:00+00:00,843536.21,844150.12,842932.43,843588.29
2026-03-26 18:15:00+00:00,843605.48,843821.12,841273.19,841529.46
2026-03-26 18:30:00+00:00,841494.15,842888.45,840554.05,840603.43
2026-03-26 18:45:00+00:00,840643.22,841724.35,840074.23,840202.6
2026-03-26 19:00:00+00:00,840248.61,840393.34,839350.83,840008.77
2026-03-26 19:15:00+00:00,840039.05,840507.01,839332.48,839332.48
2026-03-26 19:30:00+00:00,839286.15,839461.55,838184.11,839420.47
2026-03-26 19:45:00+00:00,839429.32,840102.7,838931.22,839564.93
2026-03-26 20:00:00+00:00,839492.9,839751.55,838041.08,838204.63
2026-03-26 20:15:00+00:00,838221.21,838838.74,837439.92,838332.5
2026-03-26 20:30:00+00:00,838355.41,839152.34,837787.12,838224.25
2026-03-26 20:45:00+00:00,838258.44,838467.68,837128.5,838270.27
2026-03-26 21:00:00+00:00,838264.46,838943.93,837885.89,838642.62
2026-03-26 21:15:00+00:00,838600.29,840292.43,838590.23,839431.15
2026-03-26 21:30:00+00:00,839470.85,841188.78,838275.14,841119.81
2026-03-26 21:45:00+00:00,841112.76,841741.9,839887.07,839887.07
2026-03-26 22:00:00+00:00,839851.48,841248.42,839658.74,840860.11
2026-03-26 22:15:00+00:00,840838.13,840893.5,838266.98,838709.8
2026-03-26 22:30:00+00:00,838752.39,840198.87,838593.9,839227.26
2026-03-26 22:45:00+00:00,839249.7,840371.42,838382.39,840371.42
2026-03-26 23:00:00+00:00,840379.33,841497.72,839878.56,840012.04
2026-03-26 23:15:00+00:00,840018.02,841661.47,840012.4,841312.49
2026-03-26 23:30:00+00:00,841322.33,841545.24,839528.51,839823.38
2026-03-26 23:45:00+00:00,839739.75,840173.44,837824.67,837895.36
2026-03-27 00:00:00+00:00,837866.96,837878.79,835189.57,835326.87
2026-03-27 00:15:00+00:00,835371.61,835507.83,834285.56,834291.23
2026-03-27 00:30:00+00:00,834314.64,835470.15,833846.23,834999.83
2026-03-27 00:45:00+00:00,835061.78,836042.95,834834.05,835556.17
2026-03-27 01:00:00+00:00,835501.72,835781.33,833747.87,834579.11
2026-03-27 01:15:00+00:00,834530.95,835644.97,833698.27,835293.39
2026-03-27 01:30:00+00:00,835294.54,835627.05,834350.0,835540.11
2026-03-27 01:45:00+00:00,835544.71,836941.19,835346.04,836941.19
2026-03-27 02:00:00+00:00,836948.55,837629.87,836266.37,837071.68
2026-03-27 02:15:00+00:00,837139.02,837614.33,836016.61,837108.25
2026-03-27 02:30:00+00:00,837094.58,838698.59,836937.74,838692.18
2026-03-27 02:45:00+00:00,838692.73,838737.7,836753.53,836934.33
2026-03-27 03:00:00+00:00,836910.01,837166.65,835467.33,836178.23
2026-03-27 03:15:00+00:00,836219.1,837256.63,835617.31,835744.65
2026-03-27 03:30:00+00:00,835732.13,836089.16,834697.0,835476.56
2026-03-27 03:45:00+00:00,835450.99,835487.19,833276.87,833928.68
2026-03-27 04:00:00+00:00,833856.24,834123.17,832528.37,833481.79
2026-03-27 04:15:00+00:00,833484.21,834513.67,833186.81,834081.48
2026-03-27 04:30:00+00:00,834116.7,834487.18,833346.6,833350.39
2026-03-27 04:45:00+00:00,833367.38,833392.04,831857.68,832113.13
2026-03-27 05:00:00+00:00,832109.88,833080.08,831768.76,832271.56
2026-03-27 05:15:00+00:00,832285.0,834133.37,832059.71,832895.27
2026-03-27 05:30:00+00:00,832922.22,833101.86,831210.66,831285.96
2026-03-27 05:45:00+00:00,831318.05,832309.22,831269.36,831956.35
2026-03-27 06:00:00+00:00,831953.3,831955.09,829908.98,830376.71
2026-03-27 06:15:00+00:00,830337.57,831732.83,829821.14,831269.91
2026-03-27 06:30:00+00:00,831264.37,831721.05,829912.88,831661.14
2026-03-27 06:45:00+00:00,831690.75,832436.35,831079.09,831661.87
2026-03-27 07:00:00+00:00,831674.5,832302.81,831366.34,831612.12
2026-03-27 07:15:00+00:00,831647.59,833961.99,831399.98,833725.02
2026-03-27 07:30:00+00:00,833721.76,833969.37,831948.85,832309.68
2026-03-27 07:45:00+00:00,832223.43,834031.84,832199.08,832932.97
2026-03-27 08:00:00+00:00,832974.98,833320.61,832305.54,832773.54
2026-03-27 08:15:00+00:00,832770.42,834090.01,832557.06,832899.04
2026-03-27 08:30:00+00:00,832877.78,834885.53,832847.87,833341.43
2026-03-27 08:45:00+00:00,833353.24,835606.57,833229.97,835391.83
2026-03-27 09:00:00+00:00,835455.02,835498.91,833509.8,834165.75
2026-03-27 09:15:00+00:00,834194.01,836036.81,834084.62,835539.5
2026-03-27 09:30:00+00:00,835551.77,835654.91,833985.38,834647.79
2026-03-27 09:45:00+00:00,834657.55,834796.9,833754.18,834209.03
2026-03-27 10:00:00+00:00,834228.3,835695.0,833364.96,835695.0
2026-03-27 10:15:00+00:00,835740.97,837164.42,835629.09,835953.39
2026-03-27 10:30:00+00:00,835893.45,836299.17,835101.22,835646.29
2026-03-27 10:45:00+00:00,835639.85,837067.7,835639.85,836754.05
2026-03-27 11:00:00+00:00,836779.84,836861.58,835570.94,835781.82
2026-03-27 11:15:00+00:00,835806.44,837156.4,835062.33,837067.8
2026-03-27 11:30:00+00:00,837122.1,837672.67,836416.82,837301.3
2026-03-27 11:45:00+00:00,837349.12,838025.75,836633.89,837195.04
2026-03-27 12:00:00+00:00,837143.23,838236.98,835681.76,835955.72
2026-03-27 12:15:00+00:00,836014.55,836570.02,835318.12,835690.17
2026-03-27 12:30:00+00:00,835700.95,835792.76,833604.11,834105.53
2026-03-27 12:45:00+00:00,834125.56,834125.56,832070.06,833262.67
2026-03-27 13:00:00+00:00,833278.78,833834.24,832621.66,833549.33
2026-03-27 13:15:00+00:00,833511.22,836414.56,833394.19,836230.7
2026-03-27 13:30:00+00:00,836302.69,836485.79,835285.48,836044.19
2026-03-27 13:45:00+00:00,836015.08,837839.41,835728.5,835728.5
2026-03-27 14:00:00+00:00,835716.31,836224.84,834930.64,835451.71
2026-03-27 14:15:00+00:00,835445.52,835934.6,833251.82,833271.44
2026-03-27 14:30:00+00:00,833264.34,833695.28,832160.53,832718.38
2026-03-27 14:45:00+00:00,832666.45,833666.75,832327.28,832392.42
2026-03-27 15:00:00+00:00,832334.38,834073.79,832292.51,833767.33
2026-03-27 15:15:00+00:00,833782.78,835965.03,833329.39,835064.29
2026-03-27 15:30:00+00:00,835091.63,835876.67,834826.03,835028.13
2026-03-27 15:45:00+00:00,835050.97,835361.32,832521.89,832677.61
2026-03-27 16:00:00+00:00,832650.16,833291.7,831169.11,831329.31
