open_time,open,high,low,close
2026-06-23T11:05:00+00:00,852417.89,852742.4299999999,851694.78,851717.15
2026-06-23T11:10:00+00:00,851692.6699999999,852380.47,851340.54,852306.64
2026-06-23T11:15:00+00:00,852306.64,852343.49,851001.8200000001,851146.96
2026-06-23T11:20:00+00:00,851105.04,851710.21,850984.06,851035.1699999999
2026-06-23T11:25:00+00:00,851035.1699999999,851068.4099999999,850447.0900000001,850615.39
2026-06-23T11:30:00+00:00,850615.39,850634.1799999999,849338.8400000001,849395.94
2026-06-23T11:35:00+00:00,849395.94,849449.36,848618.95,848809.9099999999
2026-06-23T11:40:00+00:00,848809.9099999999,849383.96,848298.5700000001,849170.29
2026-06-23T11:45:00+00:00,849227.55,849407.86,848489.6699999999,848814.45
2026-06-23T11:50:00+00:00,848814.45,849469.89,848501.71,848613.06
2026-06-23T11:55:00+00:00,848567.69,848922.62,848194.52,848767.2
2026-06-23T12:00:00+00:00,848767.2,848907.52,848129.4,848389.87
2026-06-23T12:05:00+00:00,848308.4299999999,848443.06,847220.6,847803.69
2026-06-23T12:10:00+00:00,847803.69,848344.8200000001,847558.9,847573.1599999999
2026-06-23T12:15:00+00:00,847573.1599999999,848692.86,847518.35,847849.56
2026-06-23T12:20:00+00:00,847907.97,848954.3400000001,847907.97,848367.2
2026-06-23T12:25:00+00:00,848367.2,848384.81,847064.73,847064.73
2026-06-23T12:30:00+00:00,847064.73,847541.38,846575.5,846942.31
2026-06-23T12:35:00+00:00,846942.31,847218.95,845994.61,846367.71
2026-06-23T12:40:00+00:00,846367.71,846837.4,846110.1,846292.15
2026-06-23T12:45:00+00:00,846225.63,846284.19,845244.2,845389.8200000001
2026-06-23T12:50:00+00:00,845389.8200000001,845389.8200000001,844765.53,845110.49
2026-06-23T12:55:00+00:00,845110.49,845110.49,843689.26,843755.28
2026-06-23T13:00:00+00:00,843788.44,844229.73,843044.75,843161.5
2026-06-23T13:05:00+00:00,843161.5,843223.6699999999,842682.4199999999,843002.8
2026-06-23T13:10:00+00:00,842962.78,844003.37,842953.56,843667.13
2026-06-23T13:15:00+00:00,843667.13,844043.87,843321.0700000001,843602.6
2026-06-23T13:20:00+00:00,843602.6,844582.49,843568.1,844407.61
2026-06-23T13:25:00+00:00,844407.61,844948.35,844265.03,844397.13
2026-06-23T13:30:00+00:00,844397.13,845201.22,844397.13,844609.4099999999
2026-06-23T13:35:00+00:00,844604.86,844680.88,843724.95,844020.31
2026-06-23T13:40:00+00:00,844020.31,845344.2,843870.97,845125.15
