open_time,open,high,low,close
2026-06-24T04:55:00+00:00,8636.952000000001,8663.171999999999,8626.092,8653.372
2026-06-24T05:15:00+00:00,8669.456,8680.579000000002,8641.058,8676.952000000001
2026-06-24T05:20:00+00:00,8676.952000000001,8697.233,8649.063,8692.604
2026-06-24T05:25:00+00:00,8694.501,8727.616,8694.501,8718.57
2026-06-24T05:30:00+00:00,8718.57,8754.310000000001,8715.762999999999,8754.253
2026-06-24T05:35:00+00:00,8749.362000000001,8749.362000000001,8710.75,8728.088
2026-06-24T05:40:00+00:00,8728.088,8732.377,8674.604,8682.272
2026-06-24T05:45:00+00:00,8682.272,8694.851999999999,8669.07,8689.529999999999
2026-06-24T05:50:00+00:00,8689.529999999999,8703.047999999999,8671.349,8695.536
2026-06-24T05:55:00+00:00,8698.384,8700.778999999999,8661.086,8661.086
2026-06-24T06:00:00+00:00,8661.086,8673.068,8653.827000000001,8663.337
2026-06-24T06:05:00+00:00,8662.808,8743.866,8662.630000000001,8743.866
2026-06-24T06:10:00+00:00,8743.866,8746.731,8730.323,8736.814999999999
2026-06-24T06:15:00+00:00,8739.166000000001,8750.33,8724.072,8732.405999999999
2026-06-24T06:20:00+00:00,8732.405999999999,8744.819,8705.560000000001,8741.64
2026-06-24T06:25:00+00:00,8741.64,8772.894,8731.436000000002,8772.894
2026-06-24T06:30:00+00:00,8772.894,8775.322,8749.541000000001,8763.152999999998
2026-06-24T06:35:00+00:00,8763.152999999998,8763.152999999998,8724.814999999999,8734.670999999998
2026-06-24T06:40:00+00:00,8734.764,8740.589,8704.565999999999,8710.690999999999
2026-06-24T06:45:00+00:00,8709.942,8769.49,8708.213,8769.49
2026-06-24T06:50:00+00:00,8769.49,8794.574,8752.41,8794.574
2026-06-24T06:55:00+00:00,8794.574,8808.225999999999,8743.695,8749.310000000001
2026-06-24T07:00:00+00:00,8749.310000000001,8760.708999999999,8724.312,8757.454000000002
2026-06-24T07:05:00+00:00,8758.385,8779.944,8750.033,8773.474999999999
2026-06-24T07:10:00+00:00,8773.09,8809.79,8772.26,8807.643
2026-06-24T07:15:00+00:00,8807.265,8829.293000000001,8797.502,8828.532
2026-06-24T07:20:00+00:00,8828.376,8828.376,8771.692,8775.33
2026-06-24T07:25:00+00:00,8775.33,8792.369999999999,8749.805,8749.805
2026-06-24T07:30:00+00:00,8749.805,8770.77,8741.652,8766.929
2026-06-24T07:35:00+00:00,8764.585,8792.258,8754.652999999998,8787.385
2026-06-24T07:40:00+00:00,8787.385,8814.446,8780.076000000001,8807.545999999998
2026-06-24T07:45:00+00:00,8808.48,8824.629,8798.971000000001,8820.125
2026-06-24T07:50:00+00:00,8820.099,8825.311000000002,8796.689999999999,8800.621
2026-06-24T07:55:00+00:00,8800.621,8830.442,8787.412,8807.686000000002
2026-06-24T08:00:00+00:00,8811.551,8817.552,8796.553,8811.272
2026-06-24T08:05:00+00:00,8811.272,8824.836,8794.404999999999,8802.895
2026-06-24T08:10:00+00:00,8802.895,8829.668000000001,8786.434000000001,8815.124
2026-06-24T08:15:00+00:00,8815.394,8859.617999999999,8815.394,8845.778999999999
2026-06-24T08:20:00+00:00,8845.778999999999,8860.339,8819.487000000001,8819.487000000001
2026-06-24T08:25:00+00:00,8819.487000000001,8823.677,8804.966,8817.702000000001
2026-06-24T08:30:00+00:00,8817.558,8833.026,8814.312,8822.11
2026-06-24T08:35:00+00:00,8822.11,8833.810000000001,8801.101999999999,8802.806
2026-06-24T08:40:00+00:00,8802.806,8808.818,8784.409,8806.725999999999
2026-06-24T08:45:00+00:00,8806.725999999999,8816.206,8778.067,8782.337
2026-06-24T08:50:00+00:00,8782.337,8804.062,8756.175,8758.293000000001
2026-06-24T08:55:00+00:00,8758.293000000001,8805.815999999999,8758.293000000001,8803.707999999999
2026-06-24T09:00:00+00:00,8804.738000000001,8808.081,8783.732,8786.613000000001
2026-06-24T09:05:00+00:00,8786.971000000001,8803.453000000001,8776.814999999999,8791.389
2026-06-24T09:10:00+00:00,8791.389,8796.849,8757.643,8793.059000000001
2026-06-24T09:15:00+00:00,8793.059000000001,8810.02,8785.468,8785.468
2026-06-24T09:20:00+00:00,8788.437,8792.415,8736.905999999999,8742.422999999999
2026-06-24T09:25:00+00:00,8740.868999999999,8769.206999999999,8734.71,8762.932
2026-06-24T09:30:00+00:00,8762.932,8799.093,8760.419,8797.739000000001
