open_time,open,high,low,close
2026-06-24T05:15:00+00:00,5209.66,5214.450000000001,5196.8099999999995,5196.8099999999995
2026-06-24T05:20:00+00:00,5196.8099999999995,5206.969999999999,5186.54,5206.969999999999
2026-06-24T05:25:00+00:00,5207.8099999999995,5210.120000000001,5186.469999999999,5192.43
2026-06-24T05:30:00+00:00,5191.5599999999995,5193.91,5177.99,5184.4400000000005
2026-06-24T05:35:00+00:00,5185.200000000001,5185.43,5165.71,5167.700000000001
2026-06-24T05:40:00+00:00,5167.030000000001,5170.09,5150.66,5150.66
2026-06-24T05:45:00+00:00,5150.66,5151.59,5132.02,5145.129999999999
2026-06-24T05:50:00+00:00,5145.129999999999,5147.889999999999,5138.08,5138.08
2026-06-24T05:55:00+00:00,5137.610000000001,5142.93,5129.379999999999,5140.74
2026-06-24T06:00:00+00:00,5140.74,5140.76,5131.27,5133.639999999999
2026-06-24T06:05:00+00:00,5131.889999999999,5149.200000000001,5128.91,5147.65
2026-06-24T06:10:00+00:00,5147.65,5169.219999999999,5141.92,5168.54
2026-06-24T06:15:00+00:00,5168.360000000001,5177.17,5163.4400000000005,5166.219999999999
2026-06-24T06:20:00+00:00,5166.219999999999,5166.299999999999,5146.049999999999,5146.049999999999
2026-06-24T06:25:00+00:00,5146.049999999999,5153.54,5136.08,5144.879999999999
2026-06-24T06:30:00+00:00,5144.879999999999,5148.639999999999,5134.620000000001,5140.15
2026-06-24T06:35:00+00:00,5140.15,5143.450000000001,5129.1900000000005,5137.01
2026-06-24T06:40:00+00:00,5137.950000000001,5155.35,5137.3099999999995,5151.879999999999
2026-06-24T06:45:00+00:00,5150.8099999999995,5165.24,5149.73,5165.24
2026-06-24T06:50:00+00:00,5165.82,5183.91,5161.73,5176.07
2026-06-24T06:55:00+00:00,5176.07,5180.34,5169.04,5177.91
2026-06-24T07:00:00+00:00,5177.91,5181.450000000001,5167.0,5176.54
2026-06-24T07:05:00+00:00,5176.54,5197.639999999999,5172.299999999999,5189.33
2026-06-24T07:10:00+00:00,5189.1900000000005,5201.629999999999,5185.96,5192.65
2026-06-24T07:15:00+00:00,5192.65,5196.9400000000005,5182.0599999999995,5183.85
2026-06-24T07:20:00+00:00,5183.85,5210.29,5181.889999999999,5204.68
2026-06-24T07:25:00+00:00,5204.68,5212.68,5196.84,5200.389999999999
2026-06-24T07:30:00+00:00,5199.620000000001,5203.5599999999995,5175.67,5177.469999999999
2026-06-24T07:35:00+00:00,5178.68,5189.370000000001,5168.360000000001,5184.04
2026-06-24T07:40:00+00:00,5184.04,5195.860000000001,5176.5599999999995,5195.129999999999
2026-06-24T07:45:00+00:00,5195.5599999999995,5195.5599999999995,5170.129999999999,5171.1
2026-06-24T07:50:00+00:00,5171.92,5179.84,5170.09,5172.08
2026-06-24T07:55:00+00:00,5172.299999999999,5177.219999999999,5162.110000000001,5162.110000000001
2026-06-24T08:00:00+00:00,5162.76,5175.110000000001,5160.799999999999,5173.09
2026-06-24T08:05:00+00:00,5172.299999999999,5172.299999999999,5151.57,5168.01
2026-06-24T08:10:00+00:00,5169.04,5175.75,5150.200000000001,5150.25
2026-06-24T08:15:00+00:00,5149.9400000000005,5157.370000000001,5145.889999999999,5145.889999999999
2026-06-24T08:20:00+00:00,5145.889999999999,5154.5599999999995,5141.5599999999995,5145.98
2026-06-24T08:25:00+00:00,5144.629999999999,5166.6,5140.299999999999,5164.91
2026-06-24T08:30:00+00:00,5164.91,5176.26,5158.57,5176.26
2026-06-24T08:35:00+00:00,5176.26,5186.07,5173.29,5176.450000000001
2026-06-24T08:40:00+00:00,5176.450000000001,5187.29,5160.1900000000005,5160.6900000000005
2026-06-24T08:45:00+00:00,5161.129999999999,5169.84,5149.96,5161.34
2026-06-24T08:50:00+00:00,5161.34,5173.0,5153.3099999999995,5170.639999999999
2026-06-24T08:55:00+00:00,5170.639999999999,5195.389999999999,5168.299999999999,5195.35
2026-06-24T09:00:00+00:00,5195.35,5199.85,5187.4400000000005,5196.15
2026-06-24T09:05:00+00:00,5194.99,5194.99,5178.129999999999,5189.77
2026-06-24T09:10:00+00:00,5189.75,5194.23,5172.969999999999,5174.120000000001
2026-06-24T09:15:00+00:00,5174.120000000001,5198.17,5174.120000000001,5193.950000000001
2026-06-24T09:20:00+00:00,5193.950000000001,5193.950000000001,5178.96,5186.65
2026-06-24T09:25:00+00:00,5186.65,5193.860000000001,5183.18,5183.889999999999
2026-06-24T09:30:00+00:00,5183.889999999999,5188.91,5177.870000000001,5186.120000000001
2026-06-24T09:35:00+00:00,5186.139999999999,5211.02,5184.3099999999995,5205.9
2026-06-24T09:40:00+00:00,5206.360000000001,5215.29,5198.030000000001,5213.91
2026-06-24T09:45:00+00:00,5213.91,5219.82,5206.41,5219.79
2026-06-24T09:50:00+00:00,5219.79,5228.32,5215.129999999999,5222.09
2026-06-24T09:55:00+00:00,5222.09,5229.07,5216.370000000001,5218.07
2026-06-24T10:00:00+00:00,5218.07,5234.74,5217.299999999999,5227.41
2026-06-24T10:05:00+00:00,5227.41,5230.27,5208.77,5218.29
2026-06-24T10:10:00+00:00,5218.29,5224.04,5209.34,5216.280000000001
2026-06-24T10:15:00+00:00,5216.280000000001,5237.9,5215.66,5233.299999999999
2026-06-24T10:20:00+00:00,5233.9400000000005,5234.41,5210.200000000001,5213.51
2026-06-24T10:25:00+00:00,5213.42,5215.629999999999,5199.34,5203.9
2026-06-24T10:30:00+00:00,5205.5,5212.030000000001,5198.639999999999,5200.879999999999
2026-06-24T10:35:00+00:00,5201.08,5209.09,5194.889999999999,5199.29
2026-06-24T10:40:00+00:00,5199.29,5204.79,5188.76,5195.6
2026-06-24T10:45:00+00:00,5195.6,5200.549999999999,5183.6,5196.950000000001
2026-06-24T10:50:00+00:00,5196.82,5214.67,5196.82,5201.26
2026-06-24T10:55:00+00:00,5201.26,5207.29,5196.3099999999995,5200.5
2026-06-24T11:00:00+00:00,5199.58,5224.379999999999,5199.58,5219.43
2026-06-24T11:05:00+00:00,5219.91,5225.42,5217.4400000000005,5220.5599999999995
2026-06-24T11:10:00+00:00,5219.09,5219.09,5208.1900000000005,5212.639999999999
2026-06-24T11:15:00+00:00,5212.8099999999995,5237.639999999999,5212.8099999999995,5237.139999999999
2026-06-24T11:20:00+00:00,5237.139999999999,5240.48,5231.71,5238.24
2026-06-24T11:25:00+00:00,5238.24,5244.99,5230.76,5236.29
2026-06-24T11:30:00+00:00,5236.29,5243.51,5224.129999999999,5229.26
2026-06-24T11:35:00+00:00,5229.610000000001,5231.98,5217.27,5217.280000000001
2026-06-24T11:40:00+00:00,5217.58,5230.41,5210.57,5230.41
2026-06-24T11:45:00+00:00,5230.41,5233.23,5218.08,5223.450000000001
2026-06-24T11:50:00+00:00,5223.450000000001,5223.450000000001,5209.93,5212.799999999999
2026-06-24T11:55:00+00:00,5212.799999999999,5214.09,5206.360000000001,5211.85
2026-06-24T12:00:00+00:00,5210.950000000001,5214.07,5194.549999999999,5205.77
2026-06-24T12:05:00+00:00,5205.77,5208.52,5180.85,5183.1
2026-06-24T12:10:00+00:00,5183.879999999999,5189.51,5176.6,5184.6900000000005
2026-06-24T12:15:00+00:00,5184.6900000000005,5194.5599999999995,5168.35,5179.29
2026-06-24T12:20:00+00:00,5179.29,5183.41,5166.17,5171.91
2026-06-24T12:25:00+00:00,5172.51,5177.18,5161.57,5170.5
2026-06-24T12:30:00+00:00,5170.5,5173.91,5159.5599999999995,5170.23
2026-06-24T12:35:00+00:00,5170.23,5200.08,5167.25,5197.780000000001
2026-06-24T12:40:00+00:00,5197.08,5209.17,5195.02,5209.17
2026-06-24T12:45:00+00:00,5209.17,5210.04,5188.08,5192.5599999999995
2026-06-24T12:50:00+00:00,5192.450000000001,5205.58,5192.360000000001,5194.610000000001
2026-06-24T12:55:00+00:00,5194.610000000001,5195.950000000001,5186.91,5192.370000000001
2026-06-24T13:00:00+00:00,5191.83,5206.51,5187.639999999999,5194.48
2026-06-24T13:05:00+00:00,5194.48,5210.59,5191.1,5204.85
2026-06-24T13:10:00+00:00,5203.32,5212.549999999999,5196.33,5208.77
2026-06-24T13:15:00+00:00,5208.77,5229.41,5208.77,5219.02
2026-06-24T13:20:00+00:00,5219.07,5219.54,5206.29,5209.469999999999
2026-06-24T13:25:00+00:00,5209.469999999999,5226.96,5208.41,5225.91
2026-06-24T13:30:00+00:00,5226.6900000000005,5233.34,5220.9,5233.34
2026-06-24T13:35:00+00:00,5233.51,5233.51,5209.29,5211.41
2026-06-24T13:40:00+00:00,5212.02,5218.17,5200.59,5210.98
2026-06-24T13:45:00+00:00,5212.950000000001,5227.24,5212.950000000001,5226.280000000001
2026-06-24T13:50:00+00:00,5227.120000000001,5234.43,5225.01,5234.42
2026-06-24T13:55:00+00:00,5234.1900000000005,5234.83,5205.17,5207.15
2026-06-24T14:00:00+00:00,5207.66,5214.77,5200.799999999999,5214.68
2026-06-24T14:05:00+00:00,5214.68,5226.799999999999,5214.68,5221.360000000001
2026-06-24T14:10:00+00:00,5221.360000000001,5222.32,5213.17,5221.0599999999995
2026-06-24T14:15:00+00:00,5221.0599999999995,5222.860000000001,5207.870000000001,5211.049999999999
2026-06-24T14:20:00+00:00,5210.879999999999,5222.07,5205.0599999999995,5214.6900000000005
2026-06-24T14:25:00+00:00,5214.73,5214.73,5194.3099999999995,5205.110000000001
2026-06-24T14:30:00+00:00,5205.110000000001,5206.120000000001,5192.620000000001,5196.280000000001
2026-06-24T14:35:00+00:00,5196.889999999999,5203.42,5176.59,5189.719999999999
2026-06-24T14:40:00+00:00,5188.99,5210.120000000001,5186.26,5204.49
2026-06-24T14:45:00+00:00,5204.49,5205.66,5194.24,5202.58
2026-06-24T14:50:00+00:00,5202.58,5214.02,5197.4,5210.639999999999
2026-06-24T14:55:00+00:00,5210.639999999999,5222.360000000001,5210.639999999999,5220.09
2026-06-24T15:00:00+00:00,5220.09,5229.719999999999,5201.6900000000005,5207.75
2026-06-24T15:05:00+00:00,5207.33,5207.33,5186.9,5197.549999999999
2026-06-24T15:10:00+00:00,5197.549999999999,5202.639999999999,5183.5,5186.610000000001
2026-06-24T15:15:00+00:00,5186.18,5199.23,5185.91,5199.23
2026-06-24T15:20:00+00:00,5198.24,5206.639999999999,5187.879999999999,5190.4
2026-06-24T15:25:00+00:00,5188.35,5191.58,5177.280000000001,5187.98
2026-06-24T15:30:00+00:00,5187.98,5189.35,5169.23,5170.76
2026-06-24T15:35:00+00:00,5170.07,5176.8099999999995,5163.389999999999,5169.57
2026-06-24T15:40:00+00:00,5170.16,5177.9400000000005,5160.09,5174.07
2026-06-24T15:45:00+00:00,5172.01,5186.3099999999995,5169.79,5174.639999999999
2026-06-24T15:50:00+00:00,5175.860000000001,5185.24,5170.02,5181.299999999999
2026-06-24T15:55:00+00:00,5181.4400000000005,5191.200000000001,5174.450000000001,5178.16
2026-06-24T16:00:00+00:00,5178.16,5211.139999999999,5176.780000000001,5206.48
2026-06-24T16:05:00+00:00,5206.48,5207.43,5196.66,5196.66
2026-06-24T16:10:00+00:00,5196.66,5203.719999999999,5188.74,5193.110000000001
2026-06-24T16:15:00+00:00,5193.91,5202.129999999999,5186.469999999999,5201.469999999999
2026-06-24T16:20:00+00:00,5201.469999999999,5209.15,5196.84,5201.52
2026-06-24T16:25:00+00:00,5201.52,5206.02,5185.1,5185.1
2026-06-24T16:30:00+00:00,5185.799999999999,5199.129999999999,5180.5,5199.129999999999
2026-06-24T16:35:00+00:00,5199.129999999999,5214.65,5195.92,5214.65
2026-06-24T16:40:00+00:00,5215.29,5216.66,5202.71,5205.04
2026-06-24T16:45:00+00:00,5204.99,5223.84,5204.99,5222.1
2026-06-24T16:50:00+00:00,5221.620000000001,5243.49,5221.049999999999,5241.21
2026-06-24T16:55:00+00:00,5241.639999999999,5245.48,5232.92,5243.120000000001
2026-06-24T17:00:00+00:00,5243.120000000001,5243.75,5224.049999999999,5225.46
2026-06-24T17:05:00+00:00,5225.17,5225.8099999999995,5205.950000000001,5211.16
2026-06-24T17:10:00+00:00,5211.16,5217.58,5200.0599999999995,5207.139999999999
2026-06-24T17:15:00+00:00,5207.139999999999,5216.66,5201.879999999999,5216.66
2026-06-24T17:20:00+00:00,5216.58,5233.01,5214.639999999999,5232.71
2026-06-24T17:25:00+00:00,5232.71,5233.21,5200.27,5202.799999999999
2026-06-24T17:30:00+00:00,5204.129999999999,5222.450000000001,5201.950000000001,5219.73
2026-06-24T17:35:00+00:00,5219.73,5231.29,5213.549999999999,5216.780000000001
2026-06-24T17:40:00+00:00,5216.379999999999,5216.379999999999,5200.719999999999,5209.74
2026-06-24T17:45:00+00:00,5209.09,5221.73,5201.83,5214.04
2026-06-24T17:50:00+00:00,5214.04,5227.54,5206.76,5211.76
2026-06-24T17:55:00+00:00,5210.07,5210.83,5188.860000000001,5202.6900000000005
